0.000519678	125	14	24	14	7	7	0	24	17	7	4	2	2.42857	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	13	0	0	100	20	1	47	0	4	14	25	0	2	1	1	0	58	0	33769	0	0	1.4	1.6	11
0.000519678	115	14	20	13	4	7	0	20	16	6	3	1	4	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	43	0	3	14	24	0	2	1	1	0	58	0	33783	0	0	1.41667	1.625	11
0.00103936	112	13	19	13	4	7	0	19	15	6	3	1	3.75	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	41	0	3	13	23	0	2	1	1	0	58	0	33796	0	0	1.43478	1.6087	11
0.00207871	119	12	22	14	7	7	0	22	15	7	4	2	2.14286	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	14	0	0	100	20	1	43	0	4	12	22	0	2	1	1	0	58	0	33808	0	0	1.31818	1.59091	8
0.00103936	122	13	23	14	7	7	0	23	16	7	4	2	2.28571	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	13	0	0	100	20	1	45	0	4	13	24	0	2	1	1	0	58	0	33821	0	0	1.41667	1.58333	11
0.00103936	112	13	19	13	4	7	0	19	15	6	3	1	3.75	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	41	0	3	13	23	0	2	1	1	0	58	0	33834	0	0	1.43478	1.6087	11
0.00207871	109	12	18	13	4	7	0	18	14	6	3	1	3.5	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	39	0	3	12	22	0	2	1	1	0	58	0	33846	0	0	1.45455	1.59091	11
0.000129919	146	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	56	0	5	16	29	0	2	1	1	0	58	0	33862	0	0	1.41379	1.58621	13
0.000129919	136	16	23	14	4	7	0	23	19	7	3	1	4.75	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	52	0	4	16	28	0	2	1	1	0	58	0	33878	0	0	1.42857	1.60714	13
0.000259839	133	15	22	14	4	7	0	22	18	7	3	1	4.5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	50	0	4	15	27	0	2	1	1	0	58	0	33893	0	0	1.44444	1.59259	13
0.000519678	140	14	25	15	7	7	0	25	18	8	4	2	2.57143	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	19	0	0	100	20	1	52	0	5	14	26	0	2	1	1	0	58	0	33907	0	0	1.34615	1.57692	10
0.000259839	143	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	54	0	5	15	28	0	2	1	1	0	58	0	33922	0	0	1.42857	1.57143	13
0.000259839	133	15	22	14	4	7	0	22	18	7	3	1	4.5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	50	0	4	15	27	0	2	1	1	0	58	0	33937	0	0	1.44444	1.59259	13
0.000519678	130	14	21	14	4	7	0	21	17	7	3	1	4.25	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	48	0	4	14	26	0	2	1	1	0	58	0	33951	0	0	1.46154	1.57692	13
0.000129919	143	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	55	0	5	16	28	0	2	1	1	0	58	0	33967	0	0	1.42857	1.60714	13
0.000129919	133	16	23	14	4	7	0	23	19	7	3	1	4.75	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	51	0	4	16	27	0	2	1	1	0	58	0	33983	0	0	1.44444	1.62963	13
0.000259839	130	15	22	14	4	7	0	22	18	7	3	1	4.5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	49	0	4	15	26	0	2	1	1	0	58	0	33998	0	0	1.46154	1.61538	13
0.000519678	137	14	25	15	7	7	0	25	18	8	4	2	2.57143	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	18	0	0	100	20	1	51	0	5	14	25	0	2	1	1	0	58	0	34012	0	0	1.36	1.6	10
0.000259839	140	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	53	0	5	15	27	0	2	1	1	0	58	0	34027	0	0	1.44444	1.59259	13
0.000259839	130	15	22	14	4	7	0	22	18	7	3	1	4.5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	49	0	4	15	26	0	2	1	1	0	58	0	34042	0	0	1.46154	1.61538	13
0.000519678	127	14	21	14	4	7	0	21	17	7	3	1	4.25	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	47	0	4	14	25	0	2	1	1	0	58	0	34056	0	0	1.48	1.6	13
0.000259839	135	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	52	0	5	15	26	0	2	1	1	0	58	0	34071	0	0	1.42308	1.61538	12
0.000259839	125	15	22	14	4	7	0	22	18	7	3	1	4.5	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	48	0	4	15	25	0	2	1	1	0	58	0	34086	0	0	1.44	1.64	12
0.000519678	122	14	21	14	4	7	0	21	17	7	3	1	4.25	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	46	0	4	14	24	0	2	1	1	0	58	0	34100	0	0	1.45833	1.625	12
0.00103936	129	13	24	15	7	7	0	24	17	8	4	2	2.42857	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	16	0	0	100	20	1	48	0	5	13	23	0	2	1	1	0	58	0	34113	0	0	1.34783	1.6087	9
0.000519678	132	14	25	15	7	7	0	25	18	8	4	2	2.57143	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	50	0	5	14	25	0	2	1	1	0	58	0	34127	0	0	1.44	1.6	12
0.000519678	122	14	21	14	4	7	0	21	17	7	3	1	4.25	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	46	0	4	14	24	0	2	1	1	0	58	0	34141	0	0	1.45833	1.625	12
0.00103936	119	13	20	14	4	7	0	20	16	7	3	1	4	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	44	0	4	13	23	0	2	1	1	0	58	0	34154	0	0	1.47826	1.6087	12
0.000536441	85	9	13	9	6	6	0	13	7	3	3	1	1.16667	0.5	9	2.44444	0	16	0.75	0.75	3	1	1.33333	8	0	0	100	20	1	27	0	1	9	17	0	2	1	1	0	58	0	34163	0	0	1.29412	1.52941	6
