,Counts,instcount,condcount,varassign,varstore,uniqload,uniqstore,globalvar,localvar,sameloadtot,samestoretot,sameloadvar,samestorevar,avgsameload,avgsamestore,functioncalls,avgFuncParam,recursiveCall,pointerAlloc,varUsed,varAssign,arrayVars,arrayStore,arrayLoad,maxArraySize,minArraySize,floatTy,intTy,floatTyArith,intTyArith,intTyLog,basicBlocks,nullComp,loopCount,avgLoopDepth,avgLoopExits,loopHighInstCnt,avgBBLoops,condTrueLoops,eqCmp,tryBlock,catchBlock,avgPred,avgSucc,sideEnt
112,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,570548,0,0,1.7037,0,20
113,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,570554,0,0,1.6923099999999998,0,19
114,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,570566,0,0,1.7037,0,20
115,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,570576,0,0,1.76,0,20
116,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,581927,0,0,1.6785700000000001,0,20
117,1.0,256,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,590065,0,0,1.7,0,22
118,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,592499,0,0,1.6785700000000001,0,20
119,1.0,256,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,600637,0,0,1.7,0,22
120,3.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,602989,0,0,1.7037,0,20
121,1.0,281,16,77,39,43,32,4,73,34,7,17,7,0.7906979999999999,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,130,0,18,17,28,0,2,0,0,0,0,2,603040,0,0,1.71429,0,21
122,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,603070,0,0,1.77778,0,22
123,3.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,610551,0,0,1.7241400000000002,0,22
124,1.0,287,18,79,39,43,32,4,75,36,7,18,7,0.837209,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,134,0,18,19,30,0,2,0,0,0,0,2,610614,0,0,1.73333,0,23
125,1.0,266,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,29,0,2,0,0,0,0,2,610652,0,0,1.7931,0,24
126,2.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,610813,0,0,1.69697,0,24
127,3.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,612780,0,0,1.65385,0,18
128,1.0,278,15,76,39,42,32,4,72,34,7,17,7,0.809524,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,128,0,18,16,27,0,2,0,0,0,0,2,612825,0,0,1.66667,0,19
129,1.0,268,16,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,126,0,20,18,28,0,2,0,0,0,0,2,612839,0,0,1.6785700000000001,0,20
130,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,612851,0,0,1.7307700000000001,0,20
131,2.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,647558,0,0,1.6785700000000001,0,20
132,1.0,263,17,68,38,40,30,4,64,28,8,17,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,28,0,2,0,0,0,0,2,647649,0,0,1.75,0,22
133,2.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,655696,0,0,1.7,0,22
134,1.0,269,19,70,38,40,30,4,66,30,8,18,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,128,0,20,21,30,0,2,0,0,0,0,2,655807,0,0,1.76667,0,24
135,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,655982,0,0,1.6764700000000001,0,24
136,4.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,658046,0,0,1.68,0,18
137,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,658085,0,0,1.6923099999999998,0,19
138,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,658097,0,0,1.7037,0,20
139,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,658107,0,0,1.76,0,20
140,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,669458,0,0,1.6785700000000001,0,20
141,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,680030,0,0,1.6785700000000001,0,20
142,3.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,690520,0,0,1.7037,0,20
143,1.0,281,16,77,39,43,32,4,73,34,7,17,7,0.7906979999999999,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,130,0,18,17,28,0,2,0,0,0,0,2,690571,0,0,1.71429,0,21
144,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,690601,0,0,1.77778,0,22
145,2.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,698082,0,0,1.7241400000000002,0,22
146,1.0,266,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,29,0,2,0,0,0,0,2,698183,0,0,1.7931,0,24
147,2.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,698344,0,0,1.69697,0,24
148,2.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,700311,0,0,1.65385,0,18
149,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,700382,0,0,1.7307700000000001,0,20
150,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,735089,0,0,1.6785700000000001,0,20
151,1.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,743227,0,0,1.7,0,22
152,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,743513,0,0,1.6764700000000001,0,24
153,3.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,745577,0,0,1.68,0,18
154,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,745616,0,0,1.6923099999999998,0,19
155,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,745638,0,0,1.76,0,20
156,2.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,778051,0,0,1.7037,0,20
157,2.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,785613,0,0,1.7241400000000002,0,22
158,1.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,785875,0,0,1.69697,0,24
159,2.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,787842,0,0,1.65385,0,18
160,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,822620,0,0,1.6785700000000001,0,20
161,1.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,830758,0,0,1.7,0,22
162,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,831044,0,0,1.6764700000000001,0,24
163,2.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,833108,0,0,1.68,0,18
164,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,833169,0,0,1.76,0,20
165,2.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,865582,0,0,1.7037,0,20
166,1.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,873144,0,0,1.7241400000000002,0,22
167,1.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,873406,0,0,1.69697,0,24
168,3.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,875373,0,0,1.65385,0,18
169,1.0,278,15,76,39,42,32,4,72,34,7,17,7,0.809524,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,128,0,18,16,27,0,2,0,0,0,0,2,875418,0,0,1.66667,0,19
170,1.0,268,16,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,126,0,20,18,28,0,2,0,0,0,0,2,875432,0,0,1.6785700000000001,0,20
171,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,875444,0,0,1.7307700000000001,0,20
172,2.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,910151,0,0,1.6785700000000001,0,20
173,1.0,263,17,68,38,40,30,4,64,28,8,17,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,28,0,2,0,0,0,0,2,910242,0,0,1.75,0,22
174,2.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,918289,0,0,1.7,0,22
175,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,918575,0,0,1.6764700000000001,0,24
176,4.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,920639,0,0,1.68,0,18
177,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,920678,0,0,1.6923099999999998,0,19
178,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,920690,0,0,1.7037,0,20
179,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,920700,0,0,1.76,0,20
180,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,932051,0,0,1.6785700000000001,0,20
181,3.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,953113,0,0,1.7037,0,20
182,1.0,281,16,77,39,43,32,4,73,34,7,17,7,0.7906979999999999,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,130,0,18,17,28,0,2,0,0,0,0,2,953164,0,0,1.71429,0,21
183,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,953194,0,0,1.77778,0,22
184,2.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,960675,0,0,1.7241400000000002,0,22
185,1.0,266,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,29,0,2,0,0,0,0,2,960776,0,0,1.7931,0,24
186,1.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,960937,0,0,1.69697,0,24
187,3.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,962904,0,0,1.65385,0,18
188,1.0,278,15,76,39,42,32,4,72,34,7,17,7,0.809524,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,128,0,18,16,27,0,2,0,0,0,0,2,962949,0,0,1.66667,0,19
189,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,962975,0,0,1.7307700000000001,0,20
190,2.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,997682,0,0,1.6785700000000001,0,20
191,2.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,1005820,0,0,1.7,0,22
192,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,1006106,0,0,1.6764700000000001,0,24
193,3.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,1008170,0,0,1.68,0,18
194,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,1008209,0,0,1.6923099999999998,0,19
195,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,1008221,0,0,1.7037,0,20
196,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,1008231,0,0,1.76,0,20
197,2.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,1040644,0,0,1.7037,0,20
198,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,1040725,0,0,1.77778,0,22
199,2.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,1048206,0,0,1.7241400000000002,0,22
200,1.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,1048468,0,0,1.69697,0,24
201,3.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,1050435,0,0,1.65385,0,18
202,1.0,278,15,76,39,42,32,4,72,34,7,17,7,0.809524,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,128,0,18,16,27,0,2,0,0,0,0,2,1050480,0,0,1.66667,0,19
203,1.0,268,16,70,38,40,30,4,66,30,8,17,8,0.75,0.266667,15,2.6,0,33,0.666667,0.5,27,0,12,8,8,0,126,0,20,18,28,0,2,0,0,0,0,2,1050494,0,0,1.6785700000000001,0,20
204,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,1050506,0,0,1.7307700000000001,0,20
205,2.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,1085213,0,0,1.6785700000000001,0,20
206,1.0,263,17,68,38,40,30,4,64,28,8,17,8,0.7,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,124,0,20,19,28,0,2,0,0,0,0,2,1085304,0,0,1.75,0,22
207,2.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,1093351,0,0,1.7,0,22
208,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,1093637,0,0,1.6764700000000001,0,24
209,4.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,1095701,0,0,1.68,0,18
210,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,1095740,0,0,1.6923099999999998,0,19
211,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,1095752,0,0,1.7037,0,20
212,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,1095762,0,0,1.76,0,20
213,1.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,1107113,0,0,1.6785700000000001,0,20
214,3.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,1128175,0,0,1.7037,0,20
215,1.0,281,16,77,39,43,32,4,73,34,7,17,7,0.7906979999999999,0.21875,15,2.6,0,33,0.716667,0.533333,31,2,12,8,8,0,130,0,18,17,28,0,2,0,0,0,0,2,1128226,0,0,1.71429,0,21
216,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,1128256,0,0,1.77778,0,22
217,2.0,253,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,29,0,2,0,0,0,0,2,1135737,0,0,1.7241400000000002,0,22
218,1.0,266,18,69,38,40,30,4,65,29,8,17,8,0.725,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,126,0,20,20,29,0,2,0,0,0,0,2,1135838,0,0,1.7931,0,24
219,1.0,265,21,71,36,38,32,4,67,33,4,19,4,0.8684209999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,120,0,16,22,33,0,2,0,0,0,0,2,1135999,0,0,1.69697,0,24
220,3.0,244,14,64,36,37,32,4,60,27,4,16,4,0.72973,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,106,0,16,15,26,0,2,0,0,0,0,2,1137966,0,0,1.65385,0,18
221,1.0,278,15,76,39,42,32,4,72,34,7,17,7,0.809524,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,128,0,18,16,27,0,2,0,0,0,0,2,1138011,0,0,1.66667,0,19
222,1.0,257,15,66,38,39,30,4,62,27,8,16,8,0.692308,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,120,0,20,17,26,0,2,0,0,0,0,2,1138037,0,0,1.7307700000000001,0,20
223,2.0,250,16,66,36,38,32,4,62,28,4,17,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,28,0,2,0,0,0,0,2,1172744,0,0,1.6785700000000001,0,20
224,2.0,256,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,30,0,2,0,0,0,0,2,1180882,0,0,1.7,0,22
225,1.0,268,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,34,0,2,0,0,0,0,2,1181168,0,0,1.6764700000000001,0,24
226,3.0,241,13,63,36,36,32,4,59,27,4,16,4,0.75,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,104,0,16,14,25,0,2,0,0,0,0,2,1183232,0,0,1.68,0,18
227,1.0,275,14,75,39,41,32,4,71,34,7,17,7,0.829268,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,126,0,18,15,26,0,2,0,0,0,0,2,1183271,0,0,1.6923099999999998,0,19
228,1.0,265,15,69,38,39,30,4,65,30,8,17,8,0.769231,0.266667,15,2.6,0,33,0.65,0.5,27,0,12,8,8,0,124,0,20,17,27,0,2,0,0,0,0,2,1183283,0,0,1.7037,0,20
229,1.0,254,14,65,38,38,30,4,61,27,8,16,8,0.710526,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,118,0,20,16,25,0,2,0,0,0,0,2,1183293,0,0,1.76,0,20
230,2.0,247,15,65,36,38,32,4,61,27,4,16,4,0.710526,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,108,0,16,16,27,0,2,0,0,0,0,2,1215706,0,0,1.7037,0,20
231,1.0,260,16,67,38,40,30,4,63,27,8,16,8,0.675,0.266667,15,2.6,0,33,0.666667,0.5,25,0,11,8,8,0,122,0,20,18,27,0,2,0,0,0,0,2,1215787,0,0,1.77778,0,22
